WorkerId,AssignmentStatus,Input.CONFIG,Answer.annotations,Answer.feedback 
mt:cc9d9e35c124a51f:ffbdcfb9bb9025155102955cf24c6878226af60f8a9c528762d0117d22ae3e40,Approved,face-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.1, ""upperBound"": 0.8989247311827957}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.0913978494623656, ""upperBound"": 0.8064516129032258}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.35268817204301073, ""upperBound"": 0.8064516129032258}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.635483870967742, ""upperBound"": 0.8924731182795699}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.7989247311827957, ""upperBound"": 0.875268817204301}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.6817204301075269, ""upperBound"": 0.8516129032258064}], ""selfReport"": {""lowerBound"": 0.2752688172043011, ""upperBound"": 0.9086021505376344}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 36, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:cc9d9e35c124a51f:ffbdcfb9bb9025155102955cf24c6878226af60f8a9c528762d0117d22ae3e40"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:c45771d53c6716ff:8f3ad4c4c9c8ceadd95144982533fb7400ca1ed38136d67e364c5db54d1062f7,Approved,face-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0, ""upperBound"": 0.8973118279569893}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.07903225806451612, ""upperBound"": 0.17688172043010753}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.271505376344086, ""upperBound"": 0.2725806451612903}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.08978494623655914, ""upperBound"": 0.09086021505376345}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.09193548387096774, ""upperBound"": 0.9016129032258065}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.271505376344086, ""upperBound"": 0.45}], ""selfReport"": {""lowerBound"": 0.20806451612903226, ""upperBound"": 0.9016129032258065}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 25, ""gender"": [""male""], ""race"": [""asian""]}, ""participantId"": ""mt:c45771d53c6716ff:8f3ad4c4c9c8ceadd95144982533fb7400ca1ed38136d67e364c5db54d1062f7"", ""condition"": ""mt"", ""exitComments"": ""Nice"", ""completed"": true}",Nice
mt:51193566a470027e:e68870b2cf452b408f344fb71bede616e62cf2f162cdeacf017aeac804e7740b,Approved,face-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.45645161290322583, ""upperBound"": 0.49838709677419357}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.36075268817204303, ""upperBound"": 0.482258064516129}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.48440860215053766, ""upperBound"": 0.55}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.48333333333333334, ""upperBound"": 0.5370967741935484}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.18118279569892473, ""upperBound"": 0.37473118279569895}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.460752688172043, ""upperBound"": 0.5188172043010753}], ""selfReport"": {""lowerBound"": 0.27043010752688174, ""upperBound"": 0.4080645161290323}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""disagree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 41, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:51193566a470027e:e68870b2cf452b408f344fb71bede616e62cf2f162cdeacf017aeac804e7740b"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:1f816c62dc414933:0c2576ba7882d7dce7ed80d0521fdb8fa510986f4509745fc1162d233099f2cc,Approved,face-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.28817204301075267, ""upperBound"": 0.6956989247311828}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.2946236559139785, ""upperBound"": 0.6602150537634408}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.27204301075268816, ""upperBound"": 0.7182795698924731}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.2978494623655914, ""upperBound"": 0.7129032258064516}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.27419354838709675, ""upperBound"": 0.7473118279569892}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.2913978494623656, ""upperBound"": 0.7408602150537634}], ""selfReport"": {""lowerBound"": 0.3139784946236559, ""upperBound"": 0.7129032258064516}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 42, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:1f816c62dc414933:0c2576ba7882d7dce7ed80d0521fdb8fa510986f4509745fc1162d233099f2cc"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
mt:4d34e5adb060dc75:b02c75f44abcfdb23fbd1cf80c66ddabb39c0a570272c29cdf0582ecdd701e54,Approved,face-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.4397849462365591, ""upperBound"": 0.5397849462365591}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.38387096774193546, ""upperBound"": 0.5053763440860215}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.3967741935483871, ""upperBound"": 0.5236559139784946}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.44731182795698926, ""upperBound"": 0.6043010752688172}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.2698924731182796, ""upperBound"": 0.6612903225806451}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.3172043010752688, ""upperBound"": 0.5978494623655914}], ""selfReport"": {""lowerBound"": 0.4645161290322581, ""upperBound"": 0.632258064516129}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 36, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:4d34e5adb060dc75:b02c75f44abcfdb23fbd1cf80c66ddabb39c0a570272c29cdf0582ecdd701e54"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
mt:0e3bf6bd1886555a:25430fff43cfed03ed4074407663669d28a053aa9f08652c47ca19fac72e5323,Approved,skin-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.6293010752688172, ""upperBound"": 0.7303763440860215}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.35940860215053766, ""upperBound"": 0.49489247311827955}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.5067204301075269, ""upperBound"": 0.6776881720430108}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.15618279569892474, ""upperBound"": 0.26586021505376345}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.2013440860215054, ""upperBound"": 0.27983870967741936}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.7486559139784946, ""upperBound"": 0.8787634408602151}], ""selfReport"": {""lowerBound"": 0.5475806451612903, ""upperBound"": 0.6443548387096775}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 32, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:0e3bf6bd1886555a:25430fff43cfed03ed4074407663669d28a053aa9f08652c47ca19fac72e5323"", ""condition"": ""mt"", ""exitComments"": ""Great experiment altogether. It was a pretty interesting exercise to take part in and I did my best to assess the tones. "", ""completed"": true}",Great experiment altogether. It was a pretty interesting exercise to take part in and I did my best to assess the tones.
mt:1020fe9348403add:7ffe941f35b7ee6d9602c6476cee9b3ada613a5c37fe3e071b4bea4b5bacd841,Approved,skin-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.1043010752688172, ""upperBound"": 0.9010752688172043}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.0989247311827957, ""upperBound"": 0.8989247311827957}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.0989247311827957, ""upperBound"": 0.7333333333333333}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.1, ""upperBound"": 0.26021505376344084}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.0913978494623656, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.1043010752688172, ""upperBound"": 0.7365591397849462}], ""selfReport"": {""lowerBound"": 0.1010752688172043, ""upperBound"": 0.9}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 30, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:1020fe9348403add:7ffe941f35b7ee6d9602c6476cee9b3ada613a5c37fe3e071b4bea4b5bacd841"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:0057023a2ba273f0:95800225006c875b38c2c781b2f6bc4de198ab64293fea21e1d8e8deec7c7749,Approved,skin-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.578494623655914, ""upperBound"": 0.5978494623655914}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5623655913978495, ""upperBound"": 0.5935483870967742}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.578494623655914, ""upperBound"": 0.5956989247311828}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.4236559139784946, ""upperBound"": 0.4344086021505376}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.2591397849462366, ""upperBound"": 0.2763440860215054}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.9010752688172043, ""upperBound"": 0.9204301075268817}], ""selfReport"": {""lowerBound"": 0.5806451612903226, ""upperBound"": 0.5924731182795699}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_disagree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 55, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:0057023a2ba273f0:95800225006c875b38c2c781b2f6bc4de198ab64293fea21e1d8e8deec7c7749"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:4cdfacb79d9bb6e4:26c074eb1169763a6967418af528eb4ac2d176be4c8fe5d3abfe8be2a88b881d,Approved,skin-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.42473118279569894, ""upperBound"": 0.9032258064516129}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.4204301075268817, ""upperBound"": 0.5795698924731183}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.4172043010752688, ""upperBound"": 0.578494623655914}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.26344086021505375, ""upperBound"": 0.410752688172043}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.1010752688172043, ""upperBound"": 0.2591397849462366}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.7462365591397849, ""upperBound"": 1}], ""selfReport"": {""lowerBound"": 0.1010752688172043, ""upperBound"": 0.5774193548387097}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 36, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:4cdfacb79d9bb6e4:26c074eb1169763a6967418af528eb4ac2d176be4c8fe5d3abfe8be2a88b881d"", ""condition"": ""mt"", ""exitComments"": ""THANKYOU"", ""completed"": true}",THANKYOU
mt:da481e9c63bdfc41:76e855f53f323c18689509d8470e27c292511f8390585a1ef37adba2874129bc,Approved,skin-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.8010752688172043, ""upperBound"": 0.8505376344086022}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.44623655913978494, ""upperBound"": 0.44623655913978494}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.832258064516129, ""upperBound"": 0.8419354838709677}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.3419354838709677, ""upperBound"": 0.34838709677419355}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.23655913978494625, ""upperBound"": 0.3301075268817204}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.9516129032258065, ""upperBound"": 1}], ""selfReport"": {""lowerBound"": 0.1032258064516129, ""upperBound"": 0.5741935483870968}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 35, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:da481e9c63bdfc41:76e855f53f323c18689509d8470e27c292511f8390585a1ef37adba2874129bc"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:7342990bda1aa638:92163412114a5b65f75907174eb86ee025c78782d4efc55f9074ebdb1d171597,Approved,skin-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.24408602150537634, ""upperBound"": 0.3161290322580645}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.489247311827957, ""upperBound"": 0.5505376344086022}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.21397849462365592, ""upperBound"": 0.33225806451612905}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.6290322580645161, ""upperBound"": 0.7387096774193549}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.5956989247311828, ""upperBound"": 0.6946236559139785}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.0989247311827957, ""upperBound"": 0.14193548387096774}], ""selfReport"": {""lowerBound"": 0.41397849462365593, ""upperBound"": 0.41397849462365593}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 53, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:7342990bda1aa638:92163412114a5b65f75907174eb86ee025c78782d4efc55f9074ebdb1d171597"", ""condition"": ""mt"", ""exitComments"": ""excellent"", ""completed"": true}",excellent
mt:b6173bd8ca89b249:e3bf5ca3f6d2be5579b96fb495ec3881661e1e77be98adfb43c6856822914230,Approved,skin-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.2924731182795699, ""upperBound"": 0.37849462365591396}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.33440860215053764, ""upperBound"": 0.5344086021505376}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.3086021505376344, ""upperBound"": 0.4956989247311828}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.4989247311827957, ""upperBound"": 0.8924731182795699}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.3946236559139785, ""upperBound"": 0.821505376344086}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.4043010752688172, ""upperBound"": 0.47096774193548385}], ""selfReport"": {""lowerBound"": 0.23548387096774193, ""upperBound"": 0.521505376344086}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 39, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:b6173bd8ca89b249:e3bf5ca3f6d2be5579b96fb495ec3881661e1e77be98adfb43c6856822914230"", ""condition"": ""mt"", ""exitComments"": ""GOOD"", ""completed"": true}",GOOD
mt:ba52872778256c67:43aae2d6f98dece5538152ce269ef9fa2b6636da91d57cf57580e2a639d947aa,Approved,skin-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.1902031026860719, ""upperBound"": 0.3708482639763945}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.6504181564495127, ""upperBound"": 0.7482676188151042}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.4751493392452117, ""upperBound"": 0.5536439629011257}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.6719235327935988, ""upperBound"": 0.6719235327935988}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.4697729951591902, ""upperBound"": 0.6278375112882224}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.3385901994602655, ""upperBound"": 0.3826762209656418}], ""selfReport"": {""lowerBound"": 0.12461170483660955, ""upperBound"": 0.7998805220409106}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 35, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:ba52872778256c67:43aae2d6f98dece5538152ce269ef9fa2b6636da91d57cf57580e2a639d947aa"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:28026a75d9120742:6237443996dd7e0013cac4d7403f301ddb7ca8555a36b72c68919ea9d0c679cc,Approved,skin-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.10559137816070228, ""upperBound"": 0.258279550203713}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.4249462168703797, ""upperBound"": 0.5819354641822077}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.10344084052629368, ""upperBound"": 0.2636558942897345}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.5873118082682292, ""upperBound"": 0.7421505179456486}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.5840860018166163, ""upperBound"": 0.7443010555800571}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.10129030289188508, ""upperBound"": 0.2561290125693044}], ""selfReport"": {""lowerBound"": 0.2636558942897345, ""upperBound"": 0.4066666469779066}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 46, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:28026a75d9120742:6237443996dd7e0013cac4d7403f301ddb7ca8555a36b72c68919ea9d0c679cc"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:5e10d94f308dc42f:0e1580e19af303574e5d9d2fcde346a488a4605f3ef1bd25b8893876feb88b34,Approved,skin-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.3139784946236559, ""upperBound"": 0.6548387096774193}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.513978494623656, ""upperBound"": 0.6376344086021506}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.3473118279569892, ""upperBound"": 0.6591397849462366}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.6505376344086021, ""upperBound"": 0.8516129032258064}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.4870967741935484, ""upperBound"": 0.8268817204301075}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.3634408602150538, ""upperBound"": 0.689247311827957}], ""selfReport"": {""lowerBound"": 0.1870967741935484, ""upperBound"": 0.9118279569892473}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 43, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:5e10d94f308dc42f:0e1580e19af303574e5d9d2fcde346a488a4605f3ef1bd25b8893876feb88b34"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
mt:69f7610719d27658:f7cc5cffc9bf3871c4bb22485f8070033bdc8639693f47473c18fe7effc6b1f7,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.3010752688172043, ""upperBound"": 0.5967741935483871}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3924731182795699, ""upperBound"": 0.7021505376344086}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.4268817204301075, ""upperBound"": 0.7322580645161291}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.43870967741935485, ""upperBound"": 0.7279569892473118}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.31827956989247314, ""upperBound"": 0.6849462365591398}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.3860215053763441, ""upperBound"": 0.7204301075268817}], ""selfReport"": {""lowerBound"": 0.32688172043010755, ""upperBound"": 0.5311827956989247}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 40, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:69f7610719d27658:f7cc5cffc9bf3871c4bb22485f8070033bdc8639693f47473c18fe7effc6b1f7"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
